x_GeV_per_c2,y_cm2
2.315952134467496482e+00,1.161578278255180776e-42
2.318606506325413985e+00,1.155086413015297466e-42
2.321263920426673177e+00,1.148624596667621154e-42
2.323924380258065803e+00,1.142196863139258240e-42
2.326587889310382185e+00,1.135807153867889035e-42
2.329254451078411225e+00,1.129459319099057872e-42
2.331924069060949734e+00,1.123157119316254916e-42
2.334596746760801089e+00,1.116904226797548888e-42
2.337272487684787237e+00,1.110512577086499483e-42
2.339951295343746906e+00,1.104334740823817475e-42
2.342633173252543166e+00,1.098026276665461016e-42
2.345318124930067416e+00,1.091935678388116562e-42
2.348006153899245607e+00,1.085722264460730631e-42
2.350697263687039129e+00,1.079730512308380164e-42
2.353391457824453692e+00,1.073623446725938633e-42
2.356088739846539770e+00,1.067557360106836807e-42
2.358789113292402373e+00,1.061534508162064546e-42
2.361492581705201044e+00,1.055557091353958974e-42
2.364199148632155190e+00,1.049627255932093688e-42
2.366908817624551631e+00,1.043747095012686946e-42
2.369621592237747265e+00,1.037918649699427856e-42
2.372337476031172621e+00,1.032143910243584224e-42
2.375056472568339405e+00,1.026424817241691920e-42
2.377778585416840951e+00,1.020763262868614711e-42
2.380503818148363315e+00,1.015161092144344022e-42
2.383232174338682618e+00,1.009445895926541438e-42
2.385963657567675700e+00,1.003936708219544412e-42
2.388698271419320562e+00,9.983190130895506733e-43
2.391436019481703923e+00,9.929082673760981305e-43
2.394176905347025208e+00,9.873933616940946363e-43
2.396920932611600108e+00,9.820862413410421079e-43
2.399668104875866348e+00,9.766791429216211298e-43
2.402418425744388131e+00,9.714805691793561717e-43
2.405171898825862353e+00,9.661860391042538112e-43
2.407928527733119495e+00,9.609348487015042745e-43
2.410688316083132499e+00,9.557277570455966906e-43
2.413451267497019437e+00,9.505655023744213069e-43
2.416217385600048395e+00,9.454488025726350817e-43
2.418986674021642802e+00,9.403783556595820856e-43
2.421759136395385870e+00,9.353548402811378484e-43
2.424534776359024146e+00,9.303789162052380485e-43
2.427313597554475955e+00,9.254512248209403625e-43
2.430095603627830947e+00,9.205723896404094788e-43
2.432880798229360320e+00,9.157430168040373159e-43
2.435669185013516369e+00,9.108065102842958213e-43
2.438460767638941817e+00,9.060496752081842783e-43
2.441255549768472033e+00,9.011877005054895851e-43
2.444053535069139915e+00,8.965043443210222266e-43
2.446854727212181224e+00,8.917177853286010005e-43
2.449659129873041241e+00,8.871087820304426050e-43
2.452466746731375213e+00,8.823984567515967607e-43
2.455277581471057236e+00,8.777131421193388085e-43
2.458091637780182914e+00,8.730527053333903490e-43
2.460908919351076030e+00,8.684170142986512940e-43
2.463729429880291200e+00,8.638059376213571693e-43
2.466553173068619653e+00,8.592193446054677346e-43
2.469380152621094116e+00,8.546571052488633176e-43
2.472210372246995469e+00,8.501190902397039612e-43
2.475043835659853642e+00,8.456051709528038654e-43
2.477880546577455600e+00,8.411152194459038705e-43
2.480720508721849349e+00,8.366491084560858856e-43
2.483563725819349699e+00,8.322067113962070703e-43
2.486410201600540937e+00,8.277879023512299887e-43
2.489259939800283483e+00,8.233925560746940702e-43
2.492112944157718335e+00,8.190205479852068239e-43
2.494969218416272838e+00,8.146717541628315036e-43
2.497828766323663796e+00,8.103460513456148039e-43
2.500691591631904132e+00,8.060433169261338337e-43
2.503557698097305995e+00,8.016497365369129974e-43
2.506427089480487425e+00,7.974167361994830385e-43
2.509299769546377235e+00,7.930926522935404244e-43
2.512175742064217676e+00,7.889262417740421405e-43
2.515055010807571989e+00,7.846685421485901357e-43
2.517937579554329286e+00,7.804549960745801208e-43
2.520823452086707217e+00,7.762842023003048925e-43
2.523712632191259075e+00,7.721547855239885797e-43
2.526605123658876906e+00,7.680653958125478567e-43
2.529500930284799054e+00,7.640147080429944966e-43
2.532400055868613720e+00,7.600014213658369311e-43
2.535302504214262065e+00,7.560242586897377986e-43
2.538208279130046652e+00,7.520819661869245410e-43
2.541117384428634995e+00,7.481733128187618536e-43
2.544029823927063116e+00,7.442970898807835927e-43
2.546945601446743090e+00,7.404521105668134296e-43
2.549864720813465269e+00,7.366372095514347373e-43
2.552787185857407160e+00,7.328512425904788242e-43
2.555713000413134317e+00,7.290930861388388392e-43
2.558642168319607890e+00,7.252587785728917108e-43
2.561574693420187732e+00,7.215747971486417061e-43
2.564510579562640835e+00,7.178124877874523917e-43
2.567449830599143112e+00,7.141960423952326031e-43
2.570392450386285166e+00,7.104991942914952021e-43
2.573338442785077174e+00,7.068436434222765803e-43
2.576287811660956883e+00,7.032272526355698055e-43
2.579240560883790945e+00,6.996479253810916776e-43
2.582196694327879793e+00,6.961036047202990930e-43
2.585156215871966534e+00,6.925922723966062008e-43
2.588119129399240048e+00,6.891119479641250654e-43
2.591085438797337659e+00,6.856606879728483007e-43
2.594055147958354457e+00,6.822365852088120946e-43
2.597028260778843745e+00,6.788377679874438889e-43
2.600004781159828582e+00,6.754623994983685227e-43
2.602984713006800455e+00,6.721086772003036531e-43
2.605968060229726824e+00,6.687748322643411222e-43
2.608954826743057787e+00,6.654591290641850264e-43
2.611945016465729630e+00,6.621598647118759049e-43
2.614938633321169714e+00,6.587819381735235166e-43
2.617935681237302692e+00,6.555304025865391687e-43
2.620936164146554059e+00,6.521969128158815797e-43
2.623940085985857262e+00,6.488925029952060752e-43
2.626947450696659025e+00,6.456145669425182203e-43
2.629958262224920684e+00,6.423605484930773601e-43
2.632972524521128399e+00,6.391279405656316832e-43
2.635990241540295376e+00,6.359142843275527506e-43
2.639011417241967639e+00,6.327171684556556645e-43
2.642036055590229804e+00,6.295342284895328726e-43
2.645064160553709520e+00,6.263631462746287511e-43
2.648095736105581910e+00,6.231132776659214178e-43
2.651130786223578895e+00,6.198899886097630638e-43
2.654169314889987419e+00,6.167964933892491167e-43
2.657211326091662329e+00,6.136358487084690083e-43
2.660256823820024596e+00,6.105982301979030152e-43
2.663305812071072420e+00,6.074887599185229363e-43
2.666358294845383003e+00,6.044957852069211537e-43
2.669414276148118326e+00,6.015302503122648248e-43
2.672473759989030473e+00,5.985897302528559171e-43
2.675536750382469187e+00,5.955873771923030363e-43
2.678603251347383196e+00,5.926236657380039784e-43
2.681673266907328212e+00,5.896953238641934583e-43
2.684746801090470480e+00,5.867991420132409340e-43
2.687823857929595217e+00,5.839319713947060537e-43
2.690904441462107943e+00,5.810907224549142815e-43
2.693988555730041146e+00,5.782723635115714276e-43
2.697076204780061381e+00,5.754739195483446797e-43
2.700167392663473276e+00,5.726924711641296726e-43
2.703262123436223074e+00,5.698443366102512526e-43
2.706360401158907081e+00,5.670250673960134269e-43
2.709462229896774765e+00,5.642309728624100811e-43
2.712567613719736315e+00,5.615553281956597692e-43
2.715676556702364852e+00,5.588181731841357932e-43
2.718789062923903987e+00,5.561920062246908525e-43
2.721905136468272257e+00,5.534986807370328860e-43
2.725024781424071119e+00,5.509091385227262903e-43
2.728148001884584950e+00,5.483416300040320025e-43
2.731274801947791708e+00,5.457159320469391989e-43
2.734405185716364706e+00,5.431234375630153960e-43
2.737539157297680159e+00,5.405605330237941635e-43
2.740676720803822963e+00,5.380236713780082769e-43
2.743817880351588911e+00,5.355093703236857492e-43
2.746962640062492689e+00,5.330142108081342349e-43
2.750111004062774089e+00,5.305348357488128053e-43
2.753262976483401125e+00,5.280679489683004607e-43
2.756418561460076244e+00,5.256103143367471807e-43
2.759577763133241213e+00,5.230845696660159769e-43
2.762740585648085556e+00,5.206516973650891456e-43
2.765907033154547889e+00,5.181444695600157420e-43
2.769077109807323467e+00,5.156493154527598761e-43
2.772250819765869512e+00,5.132510246040011333e-43
2.775428167194410989e+00,5.107846707201800503e-43
2.778609156261944602e+00,5.084074726749643974e-43
2.781793791142246342e+00,5.059717155012750435e-43
2.784982076013873709e+00,5.035615942862283270e-43
2.788174015060176814e+00,5.011732273610469775e-43
2.791369612469297934e+00,4.988028048242134394e-43
2.794568872434179507e+00,4.964465870839303283e-43
2.797771799152570793e+00,4.941009036846293340e-43
2.800978396827031425e+00,4.917621524084892875e-43
2.804188669664937628e+00,4.893573964846312799e-43
2.807402621878488880e+00,4.870516697396045132e-43
2.810620257684710133e+00,4.847714213275909597e-43
2.813841581305462025e+00,4.825129036330316927e-43
2.817066596967442660e+00,4.802724372046731511e-43
2.820295308902194709e+00,4.779786209063146340e-43
2.823527721346110297e+00,4.757103880387942994e-43
2.826763838540438556e+00,4.734634813877288990e-43
2.830003664731287394e+00,4.712337223885132689e-43
2.833247204169633271e+00,4.690170094801657129e-43
2.836494461111322973e+00,4.668898779096871154e-43
2.839745439817082495e+00,4.647819215276032597e-43
2.843000144552521036e+00,4.626240090425094400e-43
2.846258579588135884e+00,4.604924966142477074e-43
2.849520749199318637e+00,4.583832419569471926e-43
2.852786657666363190e+00,4.562921772294448231e-43
2.856056309274466187e+00,4.542153072994229841e-43
2.859329708313738561e+00,4.520845923457911877e-43
2.862606859079205091e+00,4.499741822074313791e-43
2.865887765870816395e+00,4.479568590636161164e-43
2.869172432993449817e+00,4.459644443626146085e-43
2.872460864756916088e+00,4.439929380031015973e-43
2.875753065475965986e+00,4.420384094326407711e-43
2.879049039470296556e+00,4.400969960226144809e-43
2.882348791064554661e+00,4.381027687136573208e-43
2.885652324588344086e+00,4.361275703429205068e-43
2.888959644376229541e+00,4.341670363180911483e-43
2.892270754767746421e+00,4.322168791445883021e-43
2.895585660107402592e+00,4.303471429095133246e-43
2.898904364744683715e+00,4.284317091235717720e-43
2.902226873034062571e+00,4.265407456863197389e-43
2.905553189335000841e+00,4.246699066532521822e-43
2.908883318011959318e+00,4.228149212305006720e-43
2.912217263434398795e+00,4.209715920145100027e-43
2.915555029976788504e+00,4.191357936536601714e-43
2.918896622018610998e+00,4.173034719193677008e-43
2.922242043944370593e+00,4.154117282160289498e-43
2.925591300143593809e+00,4.135996768880773861e-43
2.928944395010839585e+00,4.117329157014511573e-43
2.932301332945702388e+00,4.099366644084463572e-43
2.935662118352821537e+00,4.081482495515986604e-43
2.939026755641882982e+00,4.063637166755995660e-43
2.942395249227625964e+00,4.045218095944243443e-43
2.945767603529851009e+00,4.026884940445818831e-43
2.949143822973424811e+00,4.009285578887606860e-43
2.952523911988283345e+00,3.991806457712540998e-43
2.955907875009441632e+00,3.973844749482672783e-43
2.959295716476996407e+00,3.956047346624107661e-43
2.962687440836134556e+00,3.938370020284749785e-43
2.966083052537137998e+00,3.920769319851788084e-43
2.969482556035387244e+00,3.903202562233510885e-43
2.972885955791370716e+00,3.885747311780530073e-43
2.976293256270690080e+00,3.868479747069284722e-43
2.979704461944062022e+00,3.851356258413392534e-43
2.983119577287331126e+00,3.834333996181104878e-43
2.986538606781467653e+00,3.816829542977635910e-43
2.989961554912581310e+00,3.800115685161690846e-43
2.993388426171922134e+00,3.783605049655635016e-43
2.996819225055886715e+00,3.767254734706948327e-43
3.000253956066025740e+00,3.751022570011990849e-43
3.003692623709050658e+00,3.734337486316120465e-43
3.007135232496835897e+00,3.717802835091482257e-43
3.010581786946428196e+00,3.701372638974908282e-43
3.014032291580051037e+00,3.685637672918873731e-43
3.017486750925111760e+00,3.669508923037166847e-43
3.020945169514205997e+00,3.653578520976901367e-43
3.024407551885123890e+00,3.637800625610290905e-43
3.027873902580856758e+00,3.622130177617663215e-43
3.031344226149604637e+00,3.607145290726654330e-43
3.034818527144776734e+00,3.591780143724519818e-43
3.038296810125004299e+00,3.576614147658229265e-43
3.041779079654141071e+00,3.561602380745063210e-43
3.045265340301273493e+00,3.546700667265589025e-43
3.048755596640723375e+00,3.531364732556147457e-43
3.052249853252055001e+00,3.516160831571228827e-43
3.055748114720082675e+00,3.501645590964232796e-43
3.059250385634875613e+00,3.487274376020787575e-43
3.062756670591761932e+00,3.473004022890513762e-43
3.066266974191338424e+00,3.458301598907989707e-43
3.069781301039473220e+00,3.443721629838801966e-43
3.073299655747315118e+00,3.429809410391482794e-43
3.076822042931297130e+00,3.416031661726102527e-43
3.080348467213141817e+00,3.401863721990286053e-43
3.083878933219870611e+00,3.387850548748788259e-43
3.087413445583808702e+00,3.373467521337986169e-43
3.090952008942588147e+00,3.359727297543363073e-43
3.094494627939158082e+00,3.345526198409468566e-43
3.098041307221787388e+00,3.331972103610121428e-43
3.101592051444074905e+00,3.318542952876889413e-43
3.105146865264952094e+00,3.305193833883404890e-43
3.108705753348687928e+00,3.291413751012466443e-43
3.112268720364899988e+00,3.277726693440066355e-43
3.115835770988558018e+00,3.264084743874868665e-43
3.119406909899987035e+00,3.251001731596400145e-43
3.122982141784879317e+00,3.237510052404279240e-43
3.126561471334294851e+00,3.224124906713538859e-43
3.130144903244672872e+00,3.210798972380643724e-43
3.133732442217833647e+00,3.197584027415314508e-43
3.137324092960986022e+00,3.184530996137207042e-43
3.140919860186734525e+00,3.171592442364451532e-43
3.144519748613086474e+00,3.158273777401862324e-43
3.148123762963453753e+00,3.145519663905090118e-43
3.151731907966663471e+00,3.132834055906261862e-43
3.155344188356961510e+00,3.120267335872222030e-43
3.158960608874021858e+00,3.107773510422301012e-43
3.162581174262948824e+00,3.094868391940625274e-43
3.166205889274286367e+00,3.082572913151194665e-43
3.169834758664021646e+00,3.070400333158235845e-43
3.173467787193594791e+00,3.058305324472415479e-43
3.177104979629902015e+00,3.045811300733638000e-43
3.180746340745303158e+00,3.033399410994241724e-43
3.184391875317626130e+00,3.021114605535226457e-43
3.188041588130178461e+00,3.009427850775783569e-43
3.191695483971747738e+00,2.997346751714419389e-43
3.195353567636609160e+00,2.984921420456522728e-43
3.199015843924534863e+00,2.973553957878921311e-43
3.202682317640796139e+00,2.961838306204136120e-43
3.206352993596174095e+00,2.950241745044681161e-43
3.210027876606960984e+00,2.938717166411389954e-43
3.213706971494971310e+00,2.926803103711077823e-43
3.217390283087544933e+00,2.915461491486502429e-43
3.221077816217553735e+00,2.904228618741759275e-43
3.224769575723410941e+00,2.892647968440212587e-43
3.228465566449073343e+00,2.881172560080315234e-43
3.232165793244047958e+00,2.870248314253487671e-43
3.235870260963404910e+00,2.859013460624273201e-43
3.239578974467775208e+00,2.848319207061659525e-43
3.243291938623360071e+00,2.837223220323483471e-43
3.247009158301939369e+00,2.825769700122478454e-43
3.250730638380879167e+00,2.815282970712133795e-43
3.254456383743130399e+00,2.804428970175855173e-43
3.258186399277243961e+00,2.793647135379900831e-43
3.261920689877372936e+00,2.782889972760394886e-43
3.265659260443279699e+00,2.772195960686853938e-43
3.269402115880342130e+00,2.761602986163824498e-43
3.273149261099560281e+00,2.751538532394466278e-43
3.276900701017563478e+00,2.740703559211990397e-43
3.280656440556615205e+00,2.730387313711714001e-43
3.284416484644620660e+00,2.720152541879598330e-43
3.288180838215135182e+00,2.709568587573886031e-43
3.291949506207362930e+00,2.699056734982273898e-43
3.295722493566175970e+00,2.689031819758868481e-43
3.299499805242110284e+00,2.678683624195684168e-43
3.303281446191374648e+00,2.668428345379928367e-43
3.307067421375859517e+00,2.658217136946972880e-43
3.310857735763145460e+00,2.648083322869983661e-43
3.314652394326500495e+00,2.638059717941103364e-43
3.318451402044896970e+00,2.629216156729774221e-43
3.322254763903012442e+00,2.625061896169076756e-43
3.326062484891237236e+00,2.615691558100245589e-43
3.329874570005681989e+00,2.607920344377832896e-43
3.333691024248182977e+00,2.599554593068718161e-43
3.337511852626309672e+00,2.590217206860077333e-43
3.341337060153370064e+00,2.580711379092541672e-43
3.345166651848419104e+00,2.570294605356362608e-43
3.349000632736264027e+00,2.561216741603325194e-43
3.352839007847468356e+00,2.549890193397567900e-43
3.356681782218366550e+00,2.537799254743319744e-43
3.360528960891061345e+00,2.525014665018992702e-43
3.364380548913435298e+00,2.512315989764141641e-43
3.368236551339155227e+00,2.499330031216115403e-43
3.372096973227685091e+00,2.485767834369523150e-43
3.375961819644280659e+00,2.472822483739296463e-43
3.379831095660008167e+00,2.458923716601018097e-43
3.383704806351743422e+00,2.444911421909130852e-43
3.387582956802182022e+00,2.431606985369973353e-43
3.391465552099845127e+00,2.416093726843197011e-43
3.395352597339085232e+00,2.399506109591612290e-43
3.399244097620094163e+00,2.383204513861954025e-43
3.403140058048909289e+00,2.367211767969873400e-43
3.407040483737418857e+00,2.352286621659468932e-43
3.410945379803373090e+00,2.338033486823924708e-43
3.414854751370381969e+00,2.324066810824300440e-43
3.418768603567935216e+00,2.311132617213892340e-43
3.422686941531396965e+00,2.298518189204427038e-43
3.426609770402016419e+00,2.287539746460224431e-43
3.430537095326937180e+00,2.277995895320072474e-43
3.434468921459204349e+00,2.269307752199434019e-43
3.438405253957764529e+00,2.260981537306216598e-43
3.442346097987478704e+00,2.252741560644256178e-43
3.446291458719128897e+00,2.243928920694496017e-43
3.450241341329422617e+00,2.235611977805418164e-43
3.454195751000999515e+00,2.227445387479032107e-43
3.458154692922441154e+00,2.219088920230120502e-43
3.462118172288273676e+00,2.210967757177221981e-43
3.466086194298978906e+00,2.202808311382839392e-43
3.470058764160997455e+00,2.195272149003873121e-43
3.474035887086738938e+00,2.188016370762083269e-43
3.478017568294582862e+00,2.180769847414083412e-43
3.482003813008895943e+00,2.173878913957146951e-43
3.485994626460029444e+00,2.167685629014066420e-43
3.489990013884327169e+00,2.161544916509638928e-43
3.493989980524136563e+00,2.155494118784723168e-43
3.497994531627815817e+00,2.150243450506785473e-43
3.502003672449733873e+00,2.145150171005298625e-43
3.506017408250284628e+00,2.138731026559918636e-43
3.510035744295890492e+00,2.133224826548840059e-43
3.514058685859009046e+00,2.128040209508439692e-43
3.518086238218142370e+00,2.122456336990052697e-43
3.522118406657841039e+00,2.113300496582941291e-43
3.526155196468713893e+00,2.108103291488859310e-43
3.530196612947429369e+00,2.101376088451719715e-43
3.534242661396732821e+00,2.094965909458605737e-43
3.538293347125443411e+00,2.089152375002906491e-43
3.542348675448464324e+00,2.084973524507308044e-43
3.546408651686790314e+00,2.081215088411592657e-43
3.550473281167519701e+00,2.075078345744033830e-43
3.554542569223849036e+00,2.070413762962842648e-43
3.558616521195091309e+00,2.065395999373285384e-43
3.562695142426679062e+00,2.060097233496863984e-43
3.566778438270170604e+00,2.053880093378670017e-43
3.570866414083257556e+00,2.047978545413147361e-43
3.574959075229773298e+00,2.041754151620192029e-43
3.579056427079697400e+00,2.034576374111123269e-43
3.583158475009165400e+00,2.027093801375112143e-43
3.587265224400473240e+00,2.019659692470134698e-43
3.591376680642087482e+00,2.011582985176548529e-43
3.595492849128646640e+00,2.004540039459642106e-43
3.599613735260978054e+00,1.999121834279282721e-43
3.603739344446095672e+00,1.993923844925570257e-43
3.607869682097208930e+00,1.989310466006196474e-43
3.612004753633733856e+00,1.984678801886883929e-43
3.616144564481299284e+00,1.980332530426713086e-43
3.620289120071748634e+00,1.975732014234603597e-43
3.624438425843153233e+00,1.970738614578969109e-43
3.628592487239816755e+00,1.966104905922177164e-43
3.632751309712283216e+00,1.960881625121094169e-43
3.636914898717342748e+00,1.955229376395458470e-43
3.641083259718040033e+00,1.948963923963396722e-43
3.645256398183680968e+00,1.942842716532363179e-43
3.649434319589840214e+00,1.936849338155635711e-43
3.653617029418367856e+00,1.931300830619232527e-43
3.657804533157398286e+00,1.926394636027345310e-43
3.661996836301351532e+00,1.922485703240964241e-43
3.666193944350951028e+00,1.918244632083550531e-43
3.670395862813221832e+00,1.913733657828393633e-43
3.674602597201499066e+00,1.909014582762692914e-43
3.678814153035437684e+00,1.904031597564239989e-43
3.683030535841023134e+00,1.898729588790531653e-43
3.687251751150567802e+00,1.893170652270376947e-43
3.691477804502728777e+00,1.887358271168978013e-43
3.695708701442510069e+00,1.881238166953510654e-43
3.699944447521271496e+00,1.874814582382075295e-43
3.704185048296734450e+00,1.868149336697187143e-43
3.708430509332991232e+00,1.861246288587678413e-43
3.712680836200510370e+00,1.854109370542691877e-43
3.716936034476145512e+00,1.848655655271115806e-43
3.721196109743142078e+00,1.843315784089689482e-43
3.725461067591144815e+00,1.838737757528455205e-43
3.729730913616201793e+00,1.834414416522367744e-43
3.734005653420780391e+00,1.830362777831357535e-43
3.738285292613766408e+00,1.826543639749696236e-43
3.742569836810472061e+00,1.822198869348455486e-43
3.746859291632647082e+00,1.818083442725453868e-43
3.751153662708487602e+00,1.813691213280307858e-43
3.755452955672634374e+00,1.808292055771500212e-43
3.759757176166190540e+00,1.802543321902045160e-43
3.764066329836723401e+00,1.797256238358493099e-43
3.768380422338272417e+00,1.791798615090172215e-43
3.772699459331358085e+00,1.786666928218077386e-43
3.777023446482989044e+00,1.781848800126454115e-43
3.781352389466667852e+00,1.778090577576764267e-43
3.785686293962399862e+00,1.773855500090765886e-43
3.790025165656700779e+00,1.769647795123716238e-43
3.794369010242605089e+00,1.765218031520374370e-43
3.798717833419667400e+00,1.760623128445126420e-43
3.803071640893981531e+00,1.755865493008592777e-43
3.807430438378176518e+00,1.750893724715706807e-43
3.811794231591430826e+00,1.745710769564526339e-43
3.816163026259474567e+00,1.740319637477722332e-43
3.820536828114605488e+00,1.734723399808768526e-43
3.824915642895688084e+00,1.728925186834444645e-43
3.829299476348163367e+00,1.722928185236225395e-43
3.833688334224058636e+00,1.716735635573343365e-43
3.838082222281996803e+00,1.710941219057173198e-43
3.842481146287194615e+00,1.705703536695579342e-43
3.846885112011480867e+00,1.701131437075514269e-43
3.851294125233299059e+00,1.696992278657965224e-43
3.855708191737714063e+00,1.693058157585887961e-43
3.860127317316422779e+00,1.689103418273589396e-43
3.864551507767759020e+00,1.684902498558916437e-43
3.868980768896702394e+00,1.680808097929706223e-43
3.873415106514886741e+00,1.676640344677737915e-43
3.877854526440605021e+00,1.672351433358467006e-43
3.882299034498821300e+00,1.667211981551455402e-43
3.886748636521171640e+00,1.662163487213505725e-43
3.891203338345978757e+00,1.657247186181438501e-43
3.895663145818259121e+00,1.652738205019157488e-43
3.900128064789722959e+00,1.648291182550894447e-43
3.904598101118790687e+00,1.644547702341151802e-43
3.909073260670596461e+00,1.640935602463868903e-43
3.913553549316997060e+00,1.636940345157952169e-43
3.918038972936578102e+00,1.632795320422262633e-43
3.922529537414663814e+00,1.628500734280792861e-43
3.927025248643323252e+00,1.624106784834517526e-43
3.931526112521378291e+00,1.619613361558148168e-43
3.936032134954412509e+00,1.615020382738496062e-43
3.940543321854778291e+00,1.610099446561796169e-43
3.945059679141600384e+00,1.605355336333818990e-43
3.949581212740793656e+00,1.600282440792453010e-43
3.954107928585061771e+00,1.595156324859947683e-43
3.958639832613906062e+00,1.589974727352520137e-43
3.963176930773637530e+00,1.584461986300624938e-43
3.967719229017385274e+00,1.579930967518140733e-43
3.972266733305095165e+00,1.575754143174744751e-43
3.976819449603547607e+00,1.572030186544901111e-43
3.981377383886361976e+00,1.568317678397064879e-43
3.985940542134002840e+00,1.565113253191208763e-43
3.990508930333789728e+00,1.562150830906272554e-43
3.995082554479904235e+00,1.558724407413499370e-43
3.999661420573398019e+00,1.555154151396686030e-43
4.004245534622200786e+00,1.551485987926686672e-43
4.008834902641129183e+00,1.547399477380106201e-43
4.013429530651891675e+00,1.543494959562789799e-43
4.018029424683096984e+00,1.539493357887658568e-43
4.022634590770269192e+00,1.535646566169874458e-43
4.027245034955845071e+00,1.532203998876355226e-43
4.031860763289186522e+00,1.528887139612373791e-43
4.036481781826589454e+00,1.525852701951006711e-43
4.041108096631296220e+00,1.523042095057995371e-43
4.045739713773490287e+00,1.520183502175577179e-43
4.050376639330316664e+00,1.517268979603270485e-43
4.055018879385885455e+00,1.514075921605230637e-43
4.059666440031278967e+00,1.510856788204981712e-43
4.064319327364560586e+00,1.507601775374854888e-43
4.068977547490783664e+00,1.504301167521071638e-43
4.073641106521998623e+00,1.501204370512021723e-43
4.078310010577260059e+00,1.497831067314012362e-43
4.082984265782637401e+00,1.494173241747752747e-43
4.087663878271221130e+00,1.490689899782899192e-43
4.092348854183126328e+00,1.487159083449995126e-43
4.097039199665513109e+00,1.483872989959855631e-43
4.101734920872583956e+00,1.481123098719976288e-43
4.106436023965590820e+00,1.478737752806866138e-43
4.111142515112851115e+00,1.476293760320007678e-43
4.115854400489753928e+00,1.473995998791420990e-43
4.120571686278761803e+00,1.471839360400559611e-43
4.125294378669424944e+00,1.469864002736950322e-43
4.130022483858387439e+00,1.467648455889219959e-43
4.134756008049396137e+00,1.464978095861737678e-43
4.139494957453306867e+00,1.462004562328939370e-43
4.144239338288095098e+00,1.458875028675965030e-43
4.148989156778863041e+00,1.455823292752351518e-43
4.153744419157845869e+00,1.452624482727424770e-43
4.158505131664423260e+00,1.449715183068455641e-43
4.163271300545126508e+00,1.447280586927723370e-43
4.168042932053642069e+00,1.444804779372245675e-43
4.172820032450831107e+00,1.442477750095493171e-43
4.177602608004725049e+00,1.440081530401558710e-43
4.182390664990540685e+00,1.437399619320463183e-43
4.187184209690684611e+00,1.434869943769824792e-43
4.191983248394770989e+00,1.432478761385482072e-43
4.196787787399615333e+00,1.429764628994675880e-43
4.201597833009252270e+00,1.426962714812951366e-43
4.206413391534942647e+00,1.423858739876326453e-43
4.211234469295180638e+00,1.420685277619474226e-43
4.216061072615701733e+00,1.417672911429347242e-43
4.220893207829491622e+00,1.414807849932197613e-43
4.225730881276794193e+00,1.411634302808805268e-43
4.230574099305120406e+00,1.408141637625843731e-43
4.235422868269256291e+00,1.405045054689903374e-43
4.240277194531271832e+00,1.402417231454575267e-43
4.245137084460524513e+00,1.400092455857674367e-43
4.250002544433678864e+00,1.397865085879561375e-43
4.254873580834704683e+00,1.395487947055076351e-43
4.259750200054885916e+00,1.393194650449533606e-43
4.264632408492833981e+00,1.391217299866754992e-43
4.269520212554497540e+00,1.388914942529542985e-43
4.274413618653159830e+00,1.386322636679990930e-43
4.279312633209460870e+00,1.383429508771127862e-43
4.284217262651395686e+00,1.380417398773512613e-43
4.289127513414328519e+00,1.377465000354273099e-43
4.294043391940999932e+00,1.374749497157919779e-43
4.298964904681532140e+00,1.372059201775096943e-43
4.303892058093442330e+00,1.369614624202866711e-43
4.308824858641646216e+00,1.367164510139409511e-43
4.313763312798474026e+00,1.364888461792157235e-43
4.318707427043668723e+00,1.362538154302241878e-43
4.323657207864401109e+00,1.360101683471572306e-43
4.328612661755281366e+00,1.357608994306879545e-43
4.333573795218356395e+00,1.354856006881252498e-43
4.338540614763130243e+00,1.352255517874859655e-43
4.343513126906568544e+00,1.349794462144153132e-43
4.348491338173101184e+00,1.347037990885997656e-43
4.353475255094638285e+00,1.344207718834685572e-43
4.358464884210579093e+00,1.341333249925065494e-43
4.363460232067812861e+00,1.338212999063408525e-43
4.368461305220738389e+00,1.335254735389732604e-43
4.373468110231258699e+00,1.332445364935977537e-43
4.378480653668805012e+00,1.329814443023621209e-43
4.383498942110335861e+00,1.327433766990024839e-43
4.388522982140343309e+00,1.324918983983377213e-43
4.393552780350874265e+00,1.322490296514445204e-43
4.398588343341522489e+00,1.320366319627173406e-43
4.403629677719449909e+00,1.318351470772468306e-43
4.408676790099395504e+00,1.316251442019344958e-43
4.413729687103669974e+00,1.313644891337900634e-43
4.418788375362178833e+00,1.310933470918497029e-43
4.423852861512430401e+00,1.308102866179461688e-43
4.428923152199533142e+00,1.305362586459590637e-43
4.433999254076215202e+00,1.302735653500950615e-43
4.439081173802830627e+00,1.300204942496850939e-43
4.444168918047364691e+00,1.297713575104122735e-43
4.449262493485447223e+00,1.295244943537052008e-43
4.454361906800354376e+00,1.292822321006898652e-43
4.459467164683030838e+00,1.290651827283195374e-43
4.464578273832082722e+00,1.288717443231993277e-43
4.469695240953793558e+00,1.286600385328795198e-43
4.474818072762140275e+00,1.284286850931458733e-43
4.479946775978785212e+00,1.281982887434389436e-43
4.485081357333100094e+00,1.279711605952815402e-43
4.490221823562172254e+00,1.277677133344842240e-43
4.495368181410802855e+00,1.275462697674146126e-43
4.500520437631528203e+00,1.273272828147542544e-43
4.505678598984625971e+00,1.270911072361543561e-43
